"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESF","WT01","WT03"
"USC00043244","FREMONT, CA US","2014-02-20",,,"0.00",,,"67","42","63",,,
"USC00043244","FREMONT, CA US","2014-02-21",,,"0.00",,,"70","42","65",,,
"USC00043244","FREMONT, CA US","2014-02-22",,,"0.00",,,"70","42","61",,,
"USC00043244","FREMONT, CA US","2014-02-23",,,"0.00",,,"67","43","63",,,
"USC00043244","FREMONT, CA US","2014-02-24",,,"0.00",,,"71","42","69",,,
"USC00043244","FREMONT, CA US","2014-02-25",,,"0.00",,,"69","46","59",,,
"USC00043244","FREMONT, CA US","2014-02-26",,,"0.19",,,"61","53","56",,,
"USC00043244","FREMONT, CA US","2014-02-27",,,"0.40",,,"66","53","64",,,
"USC00043244","FREMONT, CA US","2014-02-28",,,"0.85",,,"65","53","56",,,
"USC00043244","FREMONT, CA US","2014-03-01",,,"0.01",,,"68","52","62",,,
"USC00043244","FREMONT, CA US","2014-03-02",,,"0.00",,,"64","51","61",,,
"USC00043244","FREMONT, CA US","2014-03-03",,,"0.00",,,"61","47","60",,,
"USC00043244","FREMONT, CA US","2014-03-04",,,"0.00",,,"65","52","62",,,
"USC00043244","FREMONT, CA US","2014-03-05",,,"0.00",,,"70","53","66",,,
"USC00043244","FREMONT, CA US","2014-03-06",,,"0.10",,,"66","54","62",,,
"USC00043244","FREMONT, CA US","2014-03-07",,,"0.00",,,"66","45","64",,,
"USC00043244","FREMONT, CA US","2014-03-08",,,"0.00",,,"72","44","69",,,
"USC00043244","FREMONT, CA US","2014-03-09",,,"0.00",,,"77","56","68",,,
"USC00043244","FREMONT, CA US","2014-03-10",,,,,,"68","55","64",,,
"USC00043244","FREMONT, CA US","2014-03-11",,,"0.00",,,"69","48","63",,,
"USC00043244","FREMONT, CA US","2014-03-12",,,"0.00",,,"74","53","74",,,
"USC00043244","FREMONT, CA US","2014-03-13",,,"0.00",,,"76","45","68",,,
"USC00043244","FREMONT, CA US","2014-03-14",,,"0.00",,,"70","45","68",,,
"USC00043244","FREMONT, CA US","2014-03-15",,,"0.00",,,"77","45","74",,,
"USC00043244","FREMONT, CA US","2014-03-16",,,"0.00",,,"77","47","72",,,
"USC00043244","FREMONT, CA US","2014-03-17",,,"0.00",,,"72","49","67",,,
"USC00043244","FREMONT, CA US","2014-03-18",,,"0.00",,,"71","43","67",,,
"USC00043244","FREMONT, CA US","2014-03-19",,,"0.00",,,"76","44","71",,,
"USC00043244","FREMONT, CA US","2014-03-20",,,"0.00",,,"72","49","65",,,
"USC00043244","FREMONT, CA US","2014-03-21",,,"0.00",,,"67","44","65",,,
"USC00043244","FREMONT, CA US","2014-03-22",,,"0.00",,,"68","45","67",,,
"USC00043244","FREMONT, CA US","2014-03-23",,,"0.00",,,"67","45","65",,,
"USC00043244","FREMONT, CA US","2014-03-24",,,"0.00",,,"73","44","73",,,
"USC00043244","FREMONT, CA US","2014-03-25",,,"0.02",,,"73","44","58",,,
"USC00043244","FREMONT, CA US","2014-03-26",,,"0.25",,,"61","50","58",,,
"USC00043244","FREMONT, CA US","2014-03-27",,,"0.00","0.0","0.0","66","49","60",,,
"USC00043244","FREMONT, CA US","2014-03-28",,,"0.00",,,"71","46","67",,,
"USC00043244","FREMONT, CA US","2014-03-29",,,"0.32",,,"67","52","55",,,
"USC00043244","FREMONT, CA US","2014-03-30",,,"0.22",,,"62","45","59",,,
"USC00043244","FREMONT, CA US","2014-03-31",,,"0.40",,,"59","45","47",,,
"USC00043244","FREMONT, CA US","2014-04-01",,,"0.30",,,"56","43","50",,,
"USC00043244","FREMONT, CA US","2014-04-02",,,"0.20",,,"61","43","59",,,
"USC00043244","FREMONT, CA US","2014-04-03",,,"0.00",,,"65","43","61",,,
"USC00043244","FREMONT, CA US","2014-04-04",,,"0.00",,,"61","48","58",,,
"USC00043244","FREMONT, CA US","2014-04-05",,,"0.10",,,"65","46","62",,,
"USC00043244","FREMONT, CA US","2014-04-06",,,"0.00",,,"75","46","73",,,
"USC00043244","FREMONT, CA US","2014-04-07",,,"0.00",,,"81","51","80",,,
"USC00043244","FREMONT, CA US","2014-04-08",,,"0.00","0.0","0.0","82","55","79",,,
"USC00043244","FREMONT, CA US","2014-04-09",,,"0.00","0.0","0.0","79","51","68",,,
"USC00043244","FREMONT, CA US","2014-04-10",,,"0.00","0.0","0.0","77","48","77",,,
"USC00043244","FREMONT, CA US","2014-04-11",,,"0.00","0.0","0.0","77","52","67",,,
"USC00043244","FREMONT, CA US","2014-04-12",,,"0.00","0.0","0.0","68","53","64",,,
"USC00043244","FREMONT, CA US","2014-04-13",,,"0.00","0.0","0.0","71","53","70",,,
"USC00043244","FREMONT, CA US","2014-04-14",,,"0.00","0.0","0.0","73","51","71",,,
"USC00043244","FREMONT, CA US","2014-04-15",,,"0.00",,,"73","51","68",,,
"USC00043244","FREMONT, CA US","2014-04-16",,,"0.00",,,"76","49","71",,,
"USC00043244","FREMONT, CA US","2014-04-18",,,"0.00",,,"71","50","61",,,
"USC00043244","FREMONT, CA US","2014-04-19",,,"0.00",,,"66","48","61",,,
"USC00043244","FREMONT, CA US","2014-04-20",,,"0.00",,,"78","49","77",,,
"USC00043244","FREMONT, CA US","2014-04-21",,,"0.00",,,"77","49","63",,,
"USC00043244","FREMONT, CA US","2014-04-22",,,"0.00","0.0","0.0","65","50","59",,,
"USC00043244","FREMONT, CA US","2014-04-23",,,"0.00","0.0","0.0","65","45","64",,,
"USC00043244","FREMONT, CA US","2014-04-24",,,"0.00","0.0","0.0","67","51","63",,,
"USC00043244","FREMONT, CA US","2014-04-25",,,"0.29",,,"64","50","50",,,
"USC00043244","FREMONT, CA US","2014-04-26",,,"0.02",,,"60","46","56",,,
"USC00043244","FREMONT, CA US","2014-04-27",,,"0.00","0.0","0.0","64","51","60",,,
"USC00043244","FREMONT, CA US","2014-04-28",,,"0.00","0.0","0.0","71","47","68",,,
"USC00043244","FREMONT, CA US","2014-04-29",,,"0.00",,,"85","47","83",,,
"USC00043244","FREMONT, CA US","2014-04-30",,,"0.00",,,"90","56","87",,,
"USC00043244","FREMONT, CA US","2014-05-01",,,"0.00",,,"90","57","80",,,
"USC00043244","FREMONT, CA US","2014-05-02",,,"0.00",,,"81","53","79",,,
"USC00043244","FREMONT, CA US","2014-05-03",,,"0.00",,,"79","54","64",,,
"USC00043244","FREMONT, CA US","2014-05-04",,,"0.00",,,"69","55","67",,,
"USC00043244","FREMONT, CA US","2014-05-05",,,"0.00",,,"67","55","64",,,
"USC00043244","FREMONT, CA US","2014-05-06",,,"0.00",,,"69","51","61",,,
"USC00043244","FREMONT, CA US","2014-05-07",,,"0.00",,,"67","49","60",,,
"USC00043244","FREMONT, CA US","2014-05-08",,,"0.00",,,"68","53","65",,,
"USC00043244","FREMONT, CA US","2014-05-09",,,"0.00",,,"66","55","63",,,
"USC00043244","FREMONT, CA US","2014-05-10",,,"0.00",,,"66","50","62",,,
"USC00043244","FREMONT, CA US","2014-05-11",,,"0.00",,,"75","47","69",,,
"USC00043244","FREMONT, CA US","2014-05-12",,,"0.00",,,"85","48","81",,,
"USC00043244","FREMONT, CA US","2014-05-13",,,"0.00",,,"92","55","87",,,
"USC00043244","FREMONT, CA US","2014-05-14",,,"0.00",,,"92","58","85",,,
"USC00043244","FREMONT, CA US","2014-05-15",,,"0.00",,,"87","58","74",,,
"USC00043244","FREMONT, CA US","2014-05-16",,,"0.00",,,"74","53","70",,,
"USC00043244","FREMONT, CA US","2014-05-17",,,"0.00",,,"71","53","64",,,
"USC00043244","FREMONT, CA US","2014-05-18",,,"0.00",,,"68","53","65",,,
"USC00043244","FREMONT, CA US","2014-05-19",,,"0.00",,,"67","54","64",,,
"USC00043244","FREMONT, CA US","2014-05-20",,,"0.00",,,"70","54","68",,,
"USC00043244","FREMONT, CA US","2014-05-21",,,"0.00",,,"74","54","68",,,
"USC00043244","FREMONT, CA US","2014-05-22",,,"0.00",,,"73","55","67",,,
"USC00043244","FREMONT, CA US","2014-05-23",,,"0.00",,,"75","54","71",,,
"USC00043244","FREMONT, CA US","2014-05-24",,,"0.00",,,"71","54","68",,,
"USC00043244","FREMONT, CA US","2014-05-25",,,"0.00",,,"80","53","67",,,
"USC00043244","FREMONT, CA US","2014-05-26",,,"0.00",,,"73","54","68",,,
"USC00043244","FREMONT, CA US","2014-05-27",,,"0.00",,,"70","53","64",,,
"USC00043244","FREMONT, CA US","2014-05-28",,,"0.00",,,"73","49","69",,,
"USC00043244","FREMONT, CA US","2014-05-29",,,"0.00",,,"81","51","75",,,
"USC00043244","FREMONT, CA US","2014-05-30",,,"0.00",,,"75","51","62",,,
"USC00043244","FREMONT, CA US","2014-05-31",,,"0.00",,,"75","54","75",,,
"USC00043244","FREMONT, CA US","2014-06-01",,,"0.00",,,"79","52","78",,,
"USC00043244","FREMONT, CA US","2014-06-02",,,"0.00",,,"79","52","66",,,
"USC00043244","FREMONT, CA US","2014-06-03",,,"0.00",,,"73","55","70",,,
"USC00043244","FREMONT, CA US","2014-06-04",,,"0.00",,,"79","53","77",,,
"USC00043244","FREMONT, CA US","2014-06-05",,,"0.00",,,"78","53","74",,,
"USC00043244","FREMONT, CA US","2014-06-06",,,"0.00",,,"75","54","70",,,
"USC00043244","FREMONT, CA US","2014-06-07",,,"0.00",,,"77","54","74",,,
"USC00043244","FREMONT, CA US","2014-06-08",,,"0.00",,,"90","56","83",,,
"USC00043244","FREMONT, CA US","2014-06-09",,,"0.00",,,"87","60","80",,,
"USC00043244","FREMONT, CA US","2014-06-10",,,"0.00",,,"81","57","74",,,
"USC00043244","FREMONT, CA US","2014-06-11",,,"0.00",,,"75","57","69",,,
"USC00043244","FREMONT, CA US","2014-06-12",,,"0.00",,,"69","55","64",,,
"USC00043244","FREMONT, CA US","2014-06-13",,,"0.00",,,"76","52","70",,,
"USC00043244","FREMONT, CA US","2014-06-14",,,"0.00",,,"84","54","73",,,
"USC00043244","FREMONT, CA US","2014-06-15",,,"0.00",,,"74","55","68",,,
"USC00043244","FREMONT, CA US","2014-06-16",,,"0.00",,,"69","54","65",,,
"USC00043244","FREMONT, CA US","2014-06-17",,,"0.00",,,"75","52","70",,,
"USC00043244","FREMONT, CA US","2014-06-18",,,"0.00",,,"84","52","78",,,
"USC00043244","FREMONT, CA US","2014-06-19",,,"0.00",,,"78","53","74",,,
"USC00043244","FREMONT, CA US","2014-06-20",,,"0.00",,,"80","54","77",,,
"USC00043244","FREMONT, CA US","2014-06-21",,,"0.00",,,"77","54","67",,,
"USC00043244","FREMONT, CA US","2014-06-22",,,"0.00",,,"71","51","62",,,
"USC00043244","FREMONT, CA US","2014-06-23",,,"0.00",,,"77","53","70",,,
"USC00043244","FREMONT, CA US","2014-06-24",,,"0.00",,,"71","55","67",,,
"USC00043244","FREMONT, CA US","2014-06-25",,,"0.00",,,"70","56","64",,,
"USC00043244","FREMONT, CA US","2014-06-27",,,"0.00",,,"75","57","72",,,
"USC00043244","FREMONT, CA US","2014-06-28",,,"0.00",,,"74","59","70",,,
"USC00043244","FREMONT, CA US","2014-06-29",,,"0.00",,,"85","55","81",,,
"USC00043244","FREMONT, CA US","2014-06-30",,,"0.00",,,"90","59","83",,,
"USC00043244","FREMONT, CA US","2014-07-01",,,"0.00",,,"85","57","75",,,
"USC00043244","FREMONT, CA US","2014-07-02",,,"0.00",,,"77","58","64",,,
"USC00043244","FREMONT, CA US","2014-07-03",,,"0.00",,,"76","57","71",,,
"USC00043244","FREMONT, CA US","2014-07-04",,,"0.00",,,"77","54","71",,,
"USC00043244","FREMONT, CA US","2014-07-05",,,"0.00",,,"82","55","77",,,
"USC00043244","FREMONT, CA US","2014-07-06",,,"0.00",,,"81","54","78",,,
"USC00043244","FREMONT, CA US","2014-07-07",,,"0.00",,,"80","56","76",,,
"USC00043244","FREMONT, CA US","2014-07-08",,,"0.00",,,"76","58","73",,,
"USC00043244","FREMONT, CA US","2014-07-09",,,"0.00",,,"79","57","74",,,
"USC00043244","FREMONT, CA US","2014-07-10",,,"0.00",,,"78","58","70",,,
"USC00043244","FREMONT, CA US","2014-07-11",,,"0.00",,,"74","60","70",,,
"USC00043244","FREMONT, CA US","2014-07-12",,,"0.00",,,"72","60","70",,,
"USC00043244","FREMONT, CA US","2014-07-13",,,"0.00",,,"77","57","76",,,
"USC00043244","FREMONT, CA US","2014-07-14",,,"0.00",,,"86","59","77",,,
"USC00043244","FREMONT, CA US","2014-07-15",,,"0.00",,,"80","59","76",,,
"USC00043244","FREMONT, CA US","2014-07-16",,,"0.00",,,"78","61","68",,,
"USC00043244","FREMONT, CA US","2014-07-17",,,"0.00",,,"75","61","71",,,
"USC00043244","FREMONT, CA US","2014-07-18",,,"0.00",,,"74","61","71",,,
"USC00043244","FREMONT, CA US","2014-07-19",,,"0.00",,,"76","61","71",,,
"USC00043244","FREMONT, CA US","2014-07-20",,,"0.00",,,"77","61","73",,,
"USC00043244","FREMONT, CA US","2014-07-21",,,"0.00",,,"75","63","72",,,
"USC00043244","FREMONT, CA US","2014-07-22",,,"0.00",,,"77","61","73",,,
"USC00043244","FREMONT, CA US","2014-07-23",,,"0.00",,,"78","61","71",,,
"USC00043244","FREMONT, CA US","2014-07-24",,,"0.00",,,"85","59","79",,,
"USC00043244","FREMONT, CA US","2014-07-25",,,"0.00",,,"93","59","85",,,
"USC00043244","FREMONT, CA US","2014-07-26",,,"0.00",,,"86","60","84",,,
"USC00043244","FREMONT, CA US","2014-07-27",,,"0.00",,,"86","63","84",,,
"USC00043244","FREMONT, CA US","2014-07-28",,,"0.00",,,"86","59","75",,,
"USC00043244","FREMONT, CA US","2014-07-29",,,"0.00",,,"83","60","82",,,
"USC00043244","FREMONT, CA US","2014-07-30",,,"0.00",,,"82","59","78",,,
"USC00043244","FREMONT, CA US","2014-07-31",,,"0.00",,,"82","58","81",,,
"USC00043244","FREMONT, CA US","2014-08-01",,,"0.00",,,"83","59","76",,,
"USC00043244","FREMONT, CA US","2014-08-02",,,"0.00",,,"76","59","71",,,
"USC00043244","FREMONT, CA US","2014-08-03",,,"0.00",,,"72","59","69",,,
"USC00043244","FREMONT, CA US","2014-08-04",,,"0.00",,,"76","59","70",,,
"USC00043244","FREMONT, CA US","2014-08-05",,,"0.00",,,"79","61","76",,,
"USC00043244","FREMONT, CA US","2014-08-06",,,"0.00","0.0","0.0","82","65","78",,,
"USC00043244","FREMONT, CA US","2014-08-07",,,"0.00",,,"78","60","71",,,
"USC00043244","FREMONT, CA US","2014-08-08",,,"0.00",,,"79","59","77",,,
"USC00043244","FREMONT, CA US","2014-08-09",,,"0.00",,,"78","57","66",,,
"USC00043244","FREMONT, CA US","2014-08-10",,,"0.00",,,"76","58","71",,,
"USC00043244","FREMONT, CA US","2014-08-11",,,"0.00",,,"77","58","74",,,
"USC00043244","FREMONT, CA US","2014-08-12",,,"0.00",,,"77","57","71",,,
"USC00043244","FREMONT, CA US","2014-08-13",,,"0.00",,,"79","59","75",,,
"USC00043244","FREMONT, CA US","2014-08-14",,,"0.00",,,"78","59","77",,,
"USC00043244","FREMONT, CA US","2014-08-15",,,"0.00",,,"80","58","77",,,
"USC00043244","FREMONT, CA US","2014-08-16",,,"0.00",,,"79","59","77",,,
"USC00043244","FREMONT, CA US","2014-08-17",,,"0.00",,,"78","56","75",,,
"USC00043244","FREMONT, CA US","2014-08-18",,,"0.00","0.0","0.0","76","60","69",,,
"USC00043244","FREMONT, CA US","2014-08-19",,,"0.00",,,"75","60","71",,,
"USC00043244","FREMONT, CA US","2014-08-20",,,"0.00",,,"77","62","71",,,
"USC00043244","FREMONT, CA US","2014-08-21",,,"0.00",,,"79","59","75",,,
"USC00043244","FREMONT, CA US","2014-08-22",,,"0.00",,,"79","59","73",,,
"USC00043244","FREMONT, CA US","2014-08-23",,,"0.00",,,"77","58","75",,,
"USC00043244","FREMONT, CA US","2014-08-24",,,"0.00",,,"76","59","73",,,
"USC00043244","FREMONT, CA US","2014-08-25",,,"0.00",,,"74","61","69",,,
"USC00043244","FREMONT, CA US","2014-08-26",,,"0.00",,,"77","57","70",,,
"USC00043244","FREMONT, CA US","2014-08-27",,,"0.00",,,"87","58","77",,,
"USC00043244","FREMONT, CA US","2014-08-28",,,"0.00",,,"81","58","74",,,
"USC00043244","FREMONT, CA US","2014-08-29",,,"0.00",,,"80","58","72",,,
"USC00043244","FREMONT, CA US","2014-08-31",,,"0.00",,,"80","58","75",,,
"USC00043244","FREMONT, CA US","2014-09-01",,,"0.00",,,"86","58","81",,,
"USC00043244","FREMONT, CA US","2014-09-02",,,"0.00",,,"81","60","71",,,
"USC00043244","FREMONT, CA US","2014-09-03",,,"0.00",,,"79","59","78",,,
"USC00043244","FREMONT, CA US","2014-09-04",,,"0.00",,,"79","59","75",,,
"USC00043244","FREMONT, CA US","2014-09-05",,,"0.00",,,"77","60","73",,,
"USC00043244","FREMONT, CA US","2014-09-06",,,"0.00",,,"75","58","73",,,
"USC00043244","FREMONT, CA US","2014-09-07",,,"0.00",,,"74","56","73",,,
"USC00043244","FREMONT, CA US","2014-09-08",,,"0.00",,,"73","59","67",,,
"USC00043244","FREMONT, CA US","2014-09-09",,,"0.00",,,"76","55","71",,,
"USC00043244","FREMONT, CA US","2014-09-10",,,"0.00",,,"88","54","79",,,
"USC00043244","FREMONT, CA US","2014-09-11",,,"0.00",,,"87","57","83",,,
"USC00043244","FREMONT, CA US","2014-09-12",,,"0.00",,,"87","57","81",,,
"USC00043244","FREMONT, CA US","2014-09-13",,,"0.00",,,"83","58","71",,,
"USC00043244","FREMONT, CA US","2014-09-14",,,"0.00",,,"83","58","76",,,
"USC00043244","FREMONT, CA US","2014-09-15",,,"0.00",,,,,,,,
"USC00043244","FREMONT, CA US","2014-09-16",,,"0.00",,,"80","57","77",,,
"USC00043244","FREMONT, CA US","2014-09-17",,,"0.00",,,"80","59","78",,,
"USC00043244","FREMONT, CA US","2014-09-18",,,"0.00",,,"79","67","73",,,
"USC00043244","FREMONT, CA US","2014-09-19",,,"0.00",,,"77","62","73",,,
"USC00043244","FREMONT, CA US","2014-09-20",,,"0.00",,,"77","62","71",,,
"USC00043244","FREMONT, CA US","2014-09-21",,,"0.00",,,"72","62","71",,,
"USC00043244","FREMONT, CA US","2014-09-22",,,"0.00",,,"79","63","73",,,
"USC00043244","FREMONT, CA US","2014-09-23",,,"0.00",,,"78","60","75",,,
"USC00043244","FREMONT, CA US","2014-09-24",,,"0.00",,,"79","63","70",,,
"USC00043244","FREMONT, CA US","2014-09-25",,,"0.40",,,"73","58","71",,,
"USC00043244","FREMONT, CA US","2014-09-26",,,"0.00",,,"74","59","68",,,
"USC00043244","FREMONT, CA US","2014-09-27",,,"0.00",,,"73","60","67",,,
"USC00043244","FREMONT, CA US","2014-09-28",,,"0.00",,,"74","58","69",,,
"USC00043244","FREMONT, CA US","2014-09-29",,,"0.00",,,"72","59","67",,,
"USC00043244","FREMONT, CA US","2014-09-30",,,"0.00",,,"75","55","71",,,
"USC00043244","FREMONT, CA US","2014-10-01",,,"0.00",,,"84","55","77",,,
"USC00043244","FREMONT, CA US","2014-10-02",,,"0.00",,,"87","53","86",,,
"USC00043244","FREMONT, CA US","2014-10-03",,,"0.00",,,"90","58","89",,,
"USC00043244","FREMONT, CA US","2014-10-04",,,"0.00",,,"90","56","89",,,
"USC00043244","FREMONT, CA US","2014-10-05",,,"0.00",,,"90","55","88",,,
"USC00043244","FREMONT, CA US","2014-10-06",,,"0.00",,,"89","55","76",,,
"USC00043244","FREMONT, CA US","2014-10-07",,,"0.00",,,"79","54","74",,,
"USC00043244","FREMONT, CA US","2014-10-08",,,"0.00",,,"84","53","78",,,
"USC00043244","FREMONT, CA US","2014-10-09",,,"0.00",,,"78","54","65",,,
"USC00043244","FREMONT, CA US","2014-10-10",,,"0.00",,,"71","57","68",,,
"USC00043244","FREMONT, CA US","2014-10-11",,,"0.00",,,"78","53","72",,,
"USC00043244","FREMONT, CA US","2014-10-12",,,"0.00",,,"87","55","85",,,
"USC00043244","FREMONT, CA US","2014-10-13",,,"0.00",,,"85","54","77",,,
"USC00043244","FREMONT, CA US","2014-10-14",,,"0.00",,,"78","56","68",,,
"USC00043244","FREMONT, CA US","2014-10-15",,,"0.00",,,"72","62","67",,,
"USC00043244","FREMONT, CA US","2014-10-16",,,"0.00",,,"74","53","67",,,
"USC00043244","FREMONT, CA US","2014-10-17",,,"0.00",,,"76","54","74",,,
"USC00043244","FREMONT, CA US","2014-10-18",,,"0.00",,,"78","55","75",,,
"USC00043244","FREMONT, CA US","2014-10-19",,,"0.00",,,"75","56","69",,,
"USC00043244","FREMONT, CA US","2014-10-20",,,"0.02",,,"69","59","65",,,
"USC00043244","FREMONT, CA US","2014-10-21",,,"0.00",,,"70","50","65",,,
"USC00043244","FREMONT, CA US","2014-10-22",,,"0.00",,,"72","52","69",,,
"USC00043244","FREMONT, CA US","2014-10-23",,,"0.00",,,"73","57","70",,,
"USC00043244","FREMONT, CA US","2014-10-24",,,"0.00",,,"74","55","68",,,
"USC00043244","FREMONT, CA US","2014-10-25",,,"0.12",,,"72","59","67",,,
"USC00043244","FREMONT, CA US","2014-10-26",,,"0.01",,,"69","51","64",,,
"USC00043244","FREMONT, CA US","2014-10-27",,,"0.00",,,"70","47","65",,,
"USC00043244","FREMONT, CA US","2014-10-28",,,"0.00",,,"73","48","70",,,
"USC00043244","FREMONT, CA US","2014-10-29",,,"0.00",,,"78","50","75",,,
"USC00043244","FREMONT, CA US","2014-10-30",,,"0.00",,,"79","55","66",,,
"USC00043244","FREMONT, CA US","2014-10-31",,,"0.30",,,"66","55","56",,,
"USC00043244","FREMONT, CA US","2014-11-01",,,"0.03",,,"64","51","62",,,
"USC00043244","FREMONT, CA US","2014-11-02",,,"0.00",,,"65","45","62",,,
"USC00043244","FREMONT, CA US","2014-11-03",,,"0.00",,,"70","44","64",,,
"USC00043244","FREMONT, CA US","2014-11-04",,,"0.00",,,"69","46","66",,,
"USC00043244","FREMONT, CA US","2014-11-05",,,"0.00",,,"77","48","71",,,
"USC00043244","FREMONT, CA US","2014-11-06",,,"0.00",,,"74","51","62",,,
"USC00043244","FREMONT, CA US","2014-11-07",,,"0.00",,,"70","53","67",,,
"USC00043244","FREMONT, CA US","2014-11-08",,,"0.00",,,"74","48","70",,,
"USC00043244","FREMONT, CA US","2014-11-09",,,"0.00",,,"76","48","66",,,
"USC00043244","FREMONT, CA US","2014-11-10",,,"0.00",,,"70","51","63",,"    1",
"USC00043244","FREMONT, CA US","2014-11-11",,,"0.00",,,"68","55","63",,,
"USC00043244","FREMONT, CA US","2014-11-12",,,"0.00",,,"67","56","62",,,
"USC00043244","FREMONT, CA US","2014-11-13",,,"0.20",,,"67","53","63",,,
"USC00043244","FREMONT, CA US","2014-11-14",,,"0.00",,,"66","53","62",,,
"USC00043244","FREMONT, CA US","2014-11-15",,,"0.00",,,"65","51","61",,,
"USC00043244","FREMONT, CA US","2014-11-16",,,"0.00",,,"62","46","60",,,
"USC00043244","FREMONT, CA US","2014-11-17",,,"0.00",,,"67","46","66",,,
"USC00043244","FREMONT, CA US","2014-11-18",,,"0.00",,,"66","47","59",,,
"USC00043244","FREMONT, CA US","2014-11-19",,,"0.02",,,"64","53","60",,,
"USC00043244","FREMONT, CA US","2014-11-20",,,,,,"61","54","58",,,
"USC00043244","FREMONT, CA US","2014-11-21",,,"0.10",,,"64","49","59",,,
"USC00043244","FREMONT, CA US","2014-11-22",,,"0.25",,,"59","53","53",,,
"USC00043244","FREMONT, CA US","2014-11-23",,,"0.00",,,"64","45","61",,,
"USC00043244","FREMONT, CA US","2014-11-24",,,"0.00",,,"65","42","61",,,
"USC00043244","FREMONT, CA US","2014-11-25",,,"0.00",,,"67","42","63",,,
"USC00043244","FREMONT, CA US","2014-11-26",,,"0.00",,,"69","44","64",,,
"USC00043244","FREMONT, CA US","2014-11-27",,,"0.00",,,"70","44","67",,,
"USC00043244","FREMONT, CA US","2014-11-28",,,"0.00",,,"68","41","62",,,
"USC00043244","FREMONT, CA US","2014-11-29",,,"0.36",,,"64","52","62",,,
"USC00043244","FREMONT, CA US","2014-11-30",,,"0.40",,,"62","52","62",,,
"USC00043244","FREMONT, CA US","2014-12-01",,,"0.03",,,"68","52","65",,,
"USC00043244","FREMONT, CA US","2014-12-02",,,"1.00",,,"65","54","58",,,
"USC00043244","FREMONT, CA US","2014-12-03",,,"1.30",,,"62","57","61",,,
"USC00043244","FREMONT, CA US","2014-12-04",,,,,,"68","56","66",,,
"USC00043244","FREMONT, CA US","2014-12-05",,,"0.00",,,"67","53","64",,,
"USC00043244","FREMONT, CA US","2014-12-06",,,"0.25",,,"69","57","67",,,
"USC00043244","FREMONT, CA US","2014-12-07",,,"0.00",,,"67","52","62",,,
"USC00043244","FREMONT, CA US","2014-12-08",,,"0.00",,,"71","50","66",,,
"USC00043244","FREMONT, CA US","2014-12-09",,,"0.00",,,"66","52","62",,,
"USC00043244","FREMONT, CA US","2014-12-10",,,"0.00",,,"65","53","62",,,
